"The backup file ""%1"" does not exist.","The backup file ""%1"" does not exist.",module,Magento_Backup
"Sorry, but we cannot read from or write to backup file ""%1"".","Sorry, but we cannot read from or write to backup file ""%1"".",module,Magento_Backup
"The backup file handler was unspecified.","Säkerhetskopian handler var ospecificerade.",module,Magento_Backup
"Something went wrong while writing to the backup file ""%1"".","Something went wrong while writing to the backup file ""%1"".",module,Magento_Backup
"We can't save the Cron expression.","Vi kan inte spara Cron uttryck.",module,Magento_Backup
"You will lose any data created since the backup was made, including admin users, customers and orders.","Du kommer att förlora alla data som skapats sedan säkerhetskopian gjordes, inklusive administratörer, kunder och order.",module,Magento_Backup
"Are you sure you want to continue?","Är du säker på att du vill fortsätta?",module,Magento_Backup
"This may take a few moments.","Det kan ta en liten stund.",module,Magento_Backup
"Be sure your store is in maintenance mode during backup.","Var noga med din butik är i underhållsläge under säkerhetskopieringen.",module,Magento_Backup
"Backup Name","backup Namn",module,Magento_Backup
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Använd endast bokstäver (az eller AZ), siffror (0-9) eller utrymmen på detta område.",module,Magento_Backup
"Maintenance mode","Underhållsläge",module,Magento_Backup
"Please put your store into maintenance mode during backup.","Vänligen sätta din butik i underhållsläge under säkerhetskopieringen.",module,Magento_Backup
"Exclude","Utesluta",module,Magento_Backup
"Exclude media folder from backup","Uteslut mapp media från backup",module,Magento_Backup
"Please enter the password to confirm rollback.","Ange lösenordet för att bekräfta återställning.",module,Magento_Backup
"This action cannot be undone.","Denna åtgärd kan inte ångras.",module,Magento_Backup
"User Password","Användarlösenord",module,Magento_Backup
"Please put your store into maintenance mode during rollback processing.","Vänligen sätta din butik i underhållsläge under avvecklingen bearbetning.",module,Magento_Backup
"FTP","FTP",module,Magento_Backup
"Use FTP Connection","Använd FTP-anslutning",module,Magento_Backup
"FTP credentials","FTP referenser",module,Magento_Backup
"FTP Host","FTP Host",module,Magento_Backup
"FTP Login","FTP-inloggning",module,Magento_Backup
"FTP Password","FTP-lösenord",module,Magento_Backup
"Magento root directory","Magento rotkatalogen",module,Magento_Backup
"Create Backup","Skapa backup",module,Magento_Backup
"Country","Land",module,Magento_Braintree
"Allowed Credit Card Types","Tillåtna typer av kreditkort",module,Magento_Braintree
"Add Rule","Lägg till regel",module,Magento_Braintree
"Braintree Settlement Report","Braintree Settlement Rapport",module,Magento_Braintree
"Sorry, but something went wrong","Tyvärr, men något gick fel",module,Magento_Braintree
"We can't initialize checkout.","Vi kan inte initiera kassan.",module,Magento_Braintree
"No authorization transaction to proceed capture.","Inget tillstånd transaktion att fortsätta fånga.",module,Magento_Braintree
"Braintree error response.","Braintree felreaktion.",module,Magento_Braintree
"Payment method nonce can't be retrieved.","Betalningssätt nonce kan inte hämtas.",module,Magento_Braintree
"Wrong transaction status","transaktionsstatus fel",module,Magento_Braintree
"Authorize","Godkänna",module,Magento_Braintree
"Authorize and Capture","Bemyndiga och Capture",module,Magento_Braintree
"--Please Select--","--Vänligen välj--",module,Magento_Braintree
"Please agree to all the terms and conditions before placing the order.","Godkänn alla villkor innan beställningen.",module,Magento_Braintree
"Credit Card Type","typ av kreditkort",module,Magento_Braintree
"Credit Card Number","kreditkortsnummer",module,Magento_Braintree
"Please, enter valid Credit Card Number","Vänligen ange giltigt kreditkortsnummer",module,Magento_Braintree
"Expiration Date","Utgångsdatum",module,Magento_Braintree
"Please, enter valid Expiration Date","Vänligen ange giltigt utgångsdatum",module,Magento_Braintree
"Card Verification Number","kort verifierings nummer",module,Magento_Braintree
"Please, enter valid Card Verification Number","Vänligen ange giltig Card Verification Number",module,Magento_Braintree
"ending","slut",module,Magento_Braintree
"expires","löper ut",module,Magento_Braintree
"PayPal Account","Paypal konto",module,Magento_Braintree
"PayPal Logo","PayPal Logo",module,Magento_Braintree
"Actions","Handlingar",module,Magento_Braintree
"Delete","Radera",module,Magento_Braintree
"Percent Discount","procent rabatt",module,Magento_Bundle
"-- Select --","-- Välj --",module,Magento_Bundle
"Dynamic","Dynamisk",module,Magento_Bundle
"Fixed","Fast",module,Magento_Bundle
"Create New Option","Skapa nytt alternativ",module,Magento_Bundle
"Bundle Items","bunt artiklar",module,Magento_Bundle
"Add Products to Option","Lägg produkter till alternativ",module,Magento_Bundle
"Close","Stänga",module,Magento_Bundle
"Delete Option","alternativet Radera",module,Magento_Bundle
"What are you looking for?","Vad letar du efter?",module,Magento_Bundle
"ID","ID",module,Magento_Bundle
"Product","Produkt",module,Magento_Bundle
"SKU","SKU",module,Magento_Bundle
"Price","Pris",module,Magento_Bundle
"Delete","Radera",module,Magento_Bundle
"Use Default Value","Använd standardvärde",module,Magento_Bundle
"There is no defined renderer for ""%1"" option type.","There is no defined renderer for ""%1"" option type.",module,Magento_Bundle
"Only implemented for bundle product","Endast implementeras för bunt produkt",module,Magento_Bundle
"Product with specified sku: ""%1"" is not a bundle product","Product with specified sku: ""%1"" is not a bundle product",module,Magento_Bundle
"Bundle product could not contain another composite product","Bundle produkt kan inte innehålla annan sammansatt produkt",module,Magento_Bundle
"Id field of product link is required","ID-fält för produktlänk krävs",module,Magento_Bundle
"Can not find product link with id ""%1""","Can not find product link with id ""%1""",module,Magento_Bundle
"Could not save child: ""%1""","Could not save child: ""%1""",module,Magento_Bundle
"Product with specified sku: ""%1"" does not contain option: ""%2""","Product with specified sku: ""%1"" does not contain option: ""%2""",module,Magento_Bundle
"Child with specified sku: ""%1"" already assigned to product: ""%2""","Child with specified sku: ""%1"" already assigned to product: ""%2""",module,Magento_Bundle
"Product with specified sku: %1 is not a bundle product","Product with specified sku: %1 is not a bundle product",module,Magento_Bundle
"Requested bundle option product doesn't exist","Begärd bunt alternativ produkt finns inte",module,Magento_Bundle
"%fieldName is a required field.","%fieldName is a required field.",module,Magento_Bundle
"Requested option doesn't exist","Begärd alternativet finns inte",module,Magento_Bundle
"Cannot delete option with id %1","Cannot delete option with id %1",module,Magento_Bundle
"Could not save option","Det gick inte att spara alternativ",module,Magento_Bundle
"Price Range","Prisklass",module,Magento_Bundle
"As Low as","Så lågt som",module,Magento_Bundle
"Together","Tillsammans",module,Magento_Bundle
"Separately","Separat",module,Magento_Bundle
"Please specify product option(s).","Vänligen ange produkt alternativet (s).",module,Magento_Bundle
"The options you selected are not available.","De alternativ du valt är inte tillgängliga.",module,Magento_Bundle
"The required options you selected are not available.","De nödvändiga alternativ du valt är inte tillgängliga.",module,Magento_Bundle
"Please select all required options.","Välj alla nödvändiga alternativ.",module,Magento_Bundle
"We can't add this item to your shopping cart right now.","Vi kan inte lägga till detta objekt i din kundvagn just nu.",module,Magento_Bundle
"N/A","N / A",module,Magento_Bundle
"Percent","Procent",module,Magento_Bundle
"We can't save custom-defined options for bundles with dynamic pricing.","Vi kan inte spara egendefinierade alternativ för buntar med dynamisk prissättning.",module,Magento_Bundle
"Cancel","Annullera",module,Magento_Bundle
"Add Selected Products","Lägg utvalda produkter",module,Magento_Bundle
"Add Option","Lägg Alternativ",module,Magento_Bundle
"New Option","alternativet ny",module,Magento_Bundle
"Option Title","alternativ titel",module,Magento_Bundle
"Default Title","standard~~POS=TRUNC",module,Magento_Bundle
"Store View Title","Lagra vy Titel",module,Magento_Bundle
"Input Type","ingång Typ",module,Magento_Bundle
"Drop-down","Falla ner",module,Magento_Bundle
"Radio Buttons","radio~~POS=TRUNC Knappar",module,Magento_Bundle
"Checkbox","checkbox",module,Magento_Bundle
"Multiple Select","Multiple Select",module,Magento_Bundle
"Required","Nödvändig",module,Magento_Bundle
"Is Default","är Standard",module,Magento_Bundle
"Name","namn",module,Magento_Bundle
"Default Quantity","standard~~POS=TRUNC Kvantitet",module,Magento_Bundle
"User Defined","Användardefinierad",module,Magento_Bundle
"Price Type","pris Typ",module,Magento_Bundle
"None","Ingen",module,Magento_Bundle
"Quantity:","Kvantitet:",module,Magento_Bundle
"Choose a selection...","Välj ett urval ...",module,Magento_Bundle
"Ship Bundle Items","Ship Bundle Items",module,Magento_Bundle
"Position","Placera",module,Magento_Bundle
"There are no products in this option.","Det finns inga produkter i detta alternativ.",module,Magento_Bundle
"Default","Standard",module,Magento_Bundle
"Ordered","Beordrade",module,Magento_Bundle
"Invoiced","faktureras",module,Magento_Bundle
"Shipped","skeppas",module,Magento_Bundle
"Refunded","återbetalas",module,Magento_Bundle
"Canceled","Avbryts",module,Magento_Bundle
"As low as","Så lågt som",module,Magento_Bundle
"Regular Price","Vanligt pris",module,Magento_Bundle
"From","Från",module,Magento_Bundle
"To","Till",module,Magento_Bundle
"Buy %1 with %2 discount each","Buy %1 with %2 discount each",module,Magento_Bundle
"Go back to product details","Gå tillbaka till produktdetaljer",module,Magento_Bundle
"Customize and Add to Cart","Anpassa och Lägg till i kundvagn",module,Magento_Bundle
"* Required Fields","* Obligatoriska fält",module,Magento_Bundle
"Your Customization","din Anpassning",module,Magento_Bundle
"Availability","Tillgänglighet",module,Magento_Bundle
"In stock","I lager",module,Magento_Bundle
"Out of stock","Tillfälligt slut",module,Magento_Bundle
"Summary","Sammanfattning",module,Magento_Bundle
"%1 x %2","%1 x %2",module,Magento_Bundle
"Availability:","Tillgänglighet:",module,Magento_Bundle
"Quantity","Kvantitet",module,Magento_Bundle
"Customize %1","Customize %1",module,Magento_Bundle
"No options of this product are available.","Inga alternativ för denna produkt finns.",module,Magento_Bundle
